ship_id,hour,avg_engine_rpm,max_engine_rpm,avg_coolant_temp,max_coolant_temp,stddev_coolant_temp,avg_vibration,max_vibration,avg_fuel_flow,avg_hvac_pressure,anomaly_events,anomaly_rate,label
MSC-GRANDIOSA,2026-06-14 08:27:10.533259,1799.351568414305,1848.5317828226832,86.27,87.3,1.042,1.474,1.83,12.689,4.275,0,0.0,0
MSC-GRANDIOSA,2026-06-14 09:27:10.533259,1777.2252215427568,1841.8623806748028,86.17,87.28,1.468,1.706,1.953,12.101,4.076,0,0.0,0
MSC-GRANDIOSA,2026-06-14 10:27:10.533259,1814.4863689888198,1810.996888262679,90.69,93.26,0.79,1.929,2.064,12.974,4.048,1,1.0,1
MSC-GRANDIOSA,2026-06-14 11:27:10.533259,1790.0603904058703,1826.139687616923,94.31,95.35,0.914,2.094,2.411,12.362,4.07,1,1.0,1
MSC-GRANDIOSA,2026-06-14 12:27:10.533259,1845.944987218479,1812.3108494972762,97.11,98.29,0.849,2.318,2.444,12.291,4.125,1,1.0,1
MSC-GRANDIOSA,2026-06-14 13:27:10.533259,1780.7056465595253,1852.467813808194,77.23,80.52,1.214,0.711,1.035,12.575,4.311,0,0.0,0
MSC-GRANDIOSA,2026-06-14 14:27:10.533259,1768.7697150489237,1838.5037200364334,77.96,81.66,1.407,0.809,1.182,12.454,4.028,0,0.0,0
MSC-GRANDIOSA,2026-06-14 15:27:10.533259,1786.536380547856,1881.029208232442,79.1,80.77,0.842,0.805,1.27,13.543,4.25,0,0.0,0
MSC-GRANDIOSA,2026-06-14 16:27:10.533259,1844.9309004957352,1846.3443151485126,78.41,80.11,0.587,0.725,1.116,12.667,4.06,0,0.0,0
MSC-GRANDIOSA,2026-06-14 17:27:10.533259,1780.9918427044263,1788.5502749915881,76.7,78.25,1.302,0.714,0.842,12.851,4.189,0,0.0,0
MSC-GRANDIOSA,2026-06-14 18:27:10.533259,1793.7871379040025,1849.4733985278644,80.29,82.57,1.223,0.886,1.159,12.92,4.045,0,0.0,0
MSC-GRANDIOSA,2026-06-14 19:27:10.533259,1803.8160582914643,1843.9639644996996,77.94,79.87,0.569,0.829,0.988,12.122,4.212,0,0.0,0
MSC-GRANDIOSA,2026-06-14 20:27:10.533259,1837.2343584327266,1839.2318101103615,76.48,78.26,1.641,0.913,1.13,12.228,4.202,0,0.0,0
MSC-GRANDIOSA,2026-06-14 21:27:10.533259,1805.7732837843078,1896.2515264789017,76.63,79.21,1.202,0.751,1.244,12.534,4.266,0,0.0,0
MSC-GRANDIOSA,2026-06-14 22:27:10.533259,1765.3079466260688,1826.5123588049091,76.87,79.99,1.035,0.813,1.234,12.722,4.229,0,0.0,0
MSC-GRANDIOSA,2026-06-14 23:27:10.533259,1788.8606456246105,1821.9741521696292,78.88,82.75,1.047,0.775,1.092,12.865,4.149,0,0.0,0
MSC-GRANDIOSA,2026-06-15 00:27:10.533259,1807.6499512033174,1879.6895922806827,78.77,81.5,0.963,0.74,1.035,13.049,4.214,0,0.0,0
MSC-GRANDIOSA,2026-06-15 01:27:10.533259,1765.5289307588373,1837.061495512174,77.96,81.64,1.271,0.773,0.956,12.844,4.322,0,0.0,0
MSC-GRANDIOSA,2026-06-15 02:27:10.533259,1827.1432661630133,1842.7711671810848,79.7,82.21,0.71,0.746,0.866,12.181,4.191,0,0.0,0
MSC-GRANDIOSA,2026-06-15 03:27:10.533259,1797.220636052362,1857.5101270022756,78.28,80.85,0.895,0.777,0.892,12.318,4.054,0,0.0,0
MSC-GRANDIOSA,2026-06-15 04:27:10.533259,1769.0424930056072,1826.5874131430924,79.51,82.48,1.017,0.796,1.13,12.75,4.248,0,0.0,0
MSC-GRANDIOSA,2026-06-15 05:27:10.533259,1804.3638243725613,1835.3339851063236,78.65,79.94,1.46,0.78,1.249,12.731,4.33,0,0.0,0
MSC-GRANDIOSA,2026-06-15 06:27:10.533259,1763.3693928844207,1848.79512664735,77.3,78.68,1.187,0.709,1.179,11.89,4.257,0,0.0,0
MSC-GRANDIOSA,2026-06-15 07:27:10.533259,1786.8855200433488,1852.0234381986222,78.23,82.09,1.345,0.797,1.05,12.573,4.28,0,0.0,0
MSC-GRANDIOSA,2026-06-15 08:27:10.533259,1807.0088811428882,1925.0609566331555,79.76,82.48,0.582,0.827,1.126,13.005,4.234,0,0.0,0
MSC-GRANDIOSA,2026-06-15 09:27:10.533259,1791.149594165999,1756.641135145303,76.31,77.95,0.971,0.862,1.357,12.182,4.123,0,0.0,0
MSC-GRANDIOSA,2026-06-15 10:27:10.533259,1805.8448921074926,1852.3578970997974,77.47,79.66,0.25,0.81,1.158,12.355,4.314,0,0.0,0
MSC-GRANDIOSA,2026-06-15 11:27:10.533259,1810.413606188622,1921.7545147589442,78.71,81.11,0.53,0.84,1.229,12.697,4.246,0,0.0,0
MSC-GRANDIOSA,2026-06-15 12:27:10.533259,1804.6724517857886,1828.3514962271242,77.8,79.7,1.396,0.918,1.07,12.096,4.121,0,0.0,0
MSC-GRANDIOSA,2026-06-15 13:27:10.533259,1781.9938008706604,1836.5003650547353,77.41,81.06,0.536,0.868,1.365,12.662,4.227,0,0.0,0
MSC-GRANDIOSA,2026-06-15 14:27:10.533259,1795.6808753183493,1886.6880271838234,78.69,81.3,0.794,0.799,1.144,12.738,4.148,0,0.0,0
MSC-GRANDIOSA,2026-06-15 15:27:10.533259,1820.1146691256006,1856.5624860359533,78.35,79.47,0.874,0.757,1.08,12.595,4.168,0,0.0,0
MSC-GRANDIOSA,2026-06-15 16:27:10.533259,1799.2170066065853,1816.6015041759347,78.23,81.54,1.376,0.731,1.12,12.411,4.185,0,0.0,0
MSC-GRANDIOSA,2026-06-15 17:27:10.533259,1737.2736219637688,1898.1361202600133,77.02,79.83,0.849,0.796,1.253,12.589,4.196,0,0.0,0
MSC-GRANDIOSA,2026-06-15 18:27:10.533259,1779.3874396755903,1813.0653399133612,78.33,81.83,0.86,0.9,1.368,12.538,4.31,0,0.0,0
MSC-GRANDIOSA,2026-06-15 19:27:10.533259,1786.8985279940125,1847.7397008179441,77.19,78.69,1.385,0.851,1.212,12.66,4.209,0,0.0,0
MSC-GRANDIOSA,2026-06-15 20:27:10.533259,1808.4891282618494,1850.8446324557492,76.46,80.2,0.742,0.711,1.196,12.756,4.262,0,0.0,0
MSC-GRANDIOSA,2026-06-15 21:27:10.533259,1796.242451135696,1862.961404808747,76.23,78.9,0.916,0.766,1.154,12.671,4.078,0,0.0,0
MSC-GRANDIOSA,2026-06-15 22:27:10.533259,1775.341419692072,1840.4717877276537,77.5,81.01,1.107,0.82,1.045,12.626,4.194,0,0.0,0
MSC-GRANDIOSA,2026-06-15 23:27:10.533259,1783.2770912997055,1878.8884059524087,79.21,82.88,1.247,0.721,0.938,12.695,4.36,0,0.0,0
MSC-GRANDIOSA,2026-06-16 00:27:10.533259,1801.05733164805,1842.917429104246,76.67,80.19,1.028,0.815,1.045,12.535,4.226,0,0.0,0
MSC-GRANDIOSA,2026-06-16 01:27:10.533259,1786.6546514140514,1857.6368978722653,78.32,82.29,1.077,0.813,0.934,12.522,4.087,0,0.0,0
MSC-GRANDIOSA,2026-06-16 02:27:10.533259,1827.874800537306,1848.704803928594,75.7,76.8,0.439,0.737,1.165,12.625,4.057,0,0.0,0
MSC-GRANDIOSA,2026-06-16 03:27:10.533259,1816.517079719562,1836.6133540310734,78.37,82.26,1.095,0.889,1.156,12.512,4.246,0,0.0,0
MSC-GRANDIOSA,2026-06-16 04:27:10.533259,1830.1658735655874,1825.0015517935042,80.48,84.35,0.898,0.819,1.239,12.364,4.201,0,0.0,0
MSC-GRANDIOSA,2026-06-16 05:27:10.533259,1822.797793520095,1777.8291278426782,77.96,81.37,0.88,0.843,1.129,12.383,4.142,0,0.0,0
MSC-GRANDIOSA,2026-06-16 06:27:10.533259,1860.254330430826,1821.8346434830546,83.7,85.34,1.338,1.283,1.624,12.466,4.226,0,0.0,0
MSC-GRANDIOSA,2026-06-16 07:27:10.533259,1800.3272480074659,1873.2340524370675,84.27,86.42,1.497,1.466,1.667,12.339,4.237,0,0.0,0
MSC-GRANDIOSA,2026-06-16 08:27:10.533259,1802.843299385322,1783.2780784546114,86.86,89.76,0.775,1.716,2.185,12.291,4.124,1,1.0,1
MSC-GRANDIOSA,2026-06-16 09:27:10.533259,1826.2311738220972,1837.0027383328136,90.12,92.75,1.014,2.033,2.235,12.085,4.175,1,1.0,1
MSC-GRANDIOSA,2026-06-16 10:27:10.533259,1795.3682506337827,1826.3169749657486,95.55,96.97,0.912,2.145,2.443,12.658,4.234,1,1.0,1
MSC-GRANDIOSA,2026-06-16 11:27:10.533259,1788.1237771037745,1868.5382083045797,95.66,96.9,0.876,2.32,2.758,12.338,4.286,1,1.0,1
MSC-GRANDIOSA,2026-06-16 12:27:10.533259,1767.5365230924049,1840.0330378735912,75.79,78.6,1.054,0.755,1.238,12.611,4.225,0,0.0,0
MSC-GRANDIOSA,2026-06-16 13:27:10.533259,1818.068543259185,1861.8548233059769,79.3,81.88,0.494,0.76,1.161,12.35,4.182,0,0.0,0
MSC-GRANDIOSA,2026-06-16 14:27:10.533259,1758.4079675607334,1856.7654920003451,77.23,79.31,1.152,0.81,1.265,11.588,4.307,0,0.0,0
MSC-GRANDIOSA,2026-06-16 15:27:10.533259,1766.047951086237,1887.743199879156,78.79,81.27,1.113,0.769,1.167,13.109,4.136,0,0.0,0
MSC-GRANDIOSA,2026-06-16 16:27:10.533259,1776.28633715323,1802.025070125696,77.52,80.23,0.674,0.801,0.927,12.374,4.084,0,0.0,0
MSC-GRANDIOSA,2026-06-16 17:27:10.533259,1812.3795890301374,1837.8193931461572,77.34,80.68,0.947,0.836,1.026,13.238,4.252,0,0.0,0
MSC-GRANDIOSA,2026-06-16 18:27:10.533259,1777.4167411574233,1822.2054095493888,78.1,80.54,0.452,0.811,1.2,12.759,4.256,0,0.0,0
MSC-GRANDIOSA,2026-06-16 19:27:10.533259,1805.0427274360093,1873.106619528281,79.17,80.8,1.26,0.83,1.04,12.329,4.232,0,0.0,0
MSC-GRANDIOSA,2026-06-16 20:27:10.533259,1769.6652483179,1855.7383484337245,77.18,80.69,1.401,0.827,1.14,12.588,4.198,0,0.0,0
MSC-GRANDIOSA,2026-06-16 21:27:10.533259,1814.555475733425,1868.7959788180838,74.33,75.46,0.632,0.766,1.083,12.812,4.157,0,0.0,0
MSC-GRANDIOSA,2026-06-16 22:27:10.533259,1805.8076272204535,1834.4596292978424,78.85,80.39,1.264,0.7,0.86,12.445,4.125,0,0.0,0
MSC-GRANDIOSA,2026-06-16 23:27:10.533259,1762.4859121019538,1840.8613172791577,78.62,81.47,0.597,0.808,1.281,12.157,4.184,0,0.0,0
MSC-GRANDIOSA,2026-06-17 00:27:10.533259,1789.4978457795216,1865.8160852341025,77.16,79.02,0.557,0.827,1.052,12.302,4.229,0,0.0,0
MSC-GRANDIOSA,2026-06-17 01:27:10.533259,1798.967015060625,1881.9979121973997,79.34,82.61,0.606,0.783,1.139,12.316,4.356,0,0.0,0
MSC-GRANDIOSA,2026-06-17 02:27:10.533259,1805.1557153170352,1872.0927656642366,79.41,82.14,0.88,0.785,1.182,12.63,4.032,0,0.0,0
MSC-GRANDIOSA,2026-06-17 03:27:10.533259,1785.7228061177086,1873.7419780678501,78.67,80.54,0.801,0.857,1.021,11.705,4.268,0,0.0,0
MSC-GRANDIOSA,2026-06-17 04:27:10.533259,1720.1061636563788,1855.606259292551,79.26,81.7,0.345,0.791,0.953,12.585,4.334,0,0.0,0
MSC-GRANDIOSA,2026-06-17 05:27:10.533259,1799.3374151099272,1812.779024687962,76.22,77.53,0.913,0.779,1.16,12.526,4.192,0,0.0,0
MSC-GRANDIOSA,2026-06-17 06:27:10.533259,1804.4708301223575,1823.0359666412048,76.62,78.49,0.805,0.809,1.307,12.631,4.221,0,0.0,0
MSC-GRANDIOSA,2026-06-17 07:27:10.533259,1798.824200274542,1827.3426174827284,80.76,83.18,0.606,0.804,1.198,11.888,4.048,0,0.0,0
MSC-GRANDIOSA,2026-06-17 08:27:10.533259,1778.4252180397327,1815.958649759385,78.0,80.05,0.652,0.827,1.086,12.317,4.33,0,0.0,0
MSC-GRANDIOSA,2026-06-17 09:27:10.533259,1769.4715630185149,1868.238123482939,77.29,80.4,1.093,0.781,1.264,12.922,4.213,0,0.0,0
MSC-GRANDIOSA,2026-06-17 10:27:10.533259,1799.6403741349382,1861.7350282298016,77.64,80.99,1.103,0.829,1.187,12.731,4.193,0,0.0,0
MSC-GRANDIOSA,2026-06-17 11:27:10.533259,1819.1015002536847,1923.420478150565,76.05,79.85,1.435,0.831,1.199,12.764,4.406,0,0.0,0
MSC-GRANDIOSA,2026-06-17 12:27:10.533259,1741.738347996418,1856.4270975707632,78.18,79.41,1.147,0.848,1.288,12.579,4.165,0,0.0,0
MSC-GRANDIOSA,2026-06-17 13:27:10.533259,1828.684189332246,1905.5798554684984,76.85,80.19,1.166,0.81,1.143,12.673,4.15,0,0.0,0
MSC-GRANDIOSA,2026-06-17 14:27:10.533259,1771.3867416045614,1843.084126950444,75.82,79.5,1.576,0.794,0.948,12.315,4.249,0,0.0,0
MSC-GRANDIOSA,2026-06-17 15:27:10.533259,1789.1900625139938,1872.386793262615,79.63,81.56,1.082,0.822,0.93,12.066,4.113,0,0.0,0
MSC-SEASHORE,2026-05-18 16:27:10.551598,1792.693156274451,1855.874952376331,77.78,80.28,0.812,0.853,1.061,12.266,4.152,0,0.0,0
MSC-SEASHORE,2026-05-18 17:27:10.551598,1796.8397146272143,1839.5645563175315,78.41,79.9,0.333,0.873,1.199,12.491,4.022,0,0.0,0
MSC-SEASHORE,2026-05-18 18:27:10.551598,1799.3661160876086,1825.740254115329,77.79,79.25,0.5,0.848,1.156,11.812,4.073,0,0.0,0
MSC-SEASHORE,2026-05-18 19:27:10.551598,1766.4028797349838,1828.6787567622998,76.9,80.04,1.512,0.944,1.117,12.575,4.285,0,0.0,0
MSC-SEASHORE,2026-05-18 20:27:10.551598,1813.1496625465977,1773.942978641807,78.67,79.96,1.148,0.734,1.011,12.696,4.332,0,0.0,0
MSC-SEASHORE,2026-05-18 21:27:10.551598,1790.0509892440887,1849.630249213147,76.96,79.62,0.856,0.794,1.254,12.665,4.357,0,0.0,0
MSC-SEASHORE,2026-05-18 22:27:10.551598,1830.6421129449104,1882.3676263410919,76.81,78.37,0.313,0.836,1.296,12.573,4.264,0,0.0,0
MSC-SEASHORE,2026-05-18 23:27:10.551598,1825.5322363839273,1827.9665174683166,75.97,77.73,1.365,0.797,0.989,12.751,4.213,0,0.0,0
MSC-SEASHORE,2026-05-19 00:27:10.551598,1843.8629960019707,1872.4740850003484,84.74,86.73,0.966,1.413,1.763,12.36,4.135,0,0.0,0
MSC-SEASHORE,2026-05-19 01:27:10.551598,1834.126304602655,1823.448003241817,88.41,92.08,0.874,1.795,2.136,12.93,4.237,1,1.0,1
MSC-SEASHORE,2026-05-19 02:27:10.551598,1793.86340175762,1846.4502910536733,91.58,92.83,0.891,1.951,2.386,12.672,4.165,1,1.0,1
MSC-SEASHORE,2026-05-19 03:27:10.551598,1822.9592610620973,1847.470941277243,92.98,94.58,0.792,2.106,2.232,12.298,4.176,1,1.0,1
MSC-SEASHORE,2026-05-19 04:27:10.551598,1807.0335614433372,1852.8790629573894,97.33,100.99,1.01,2.354,2.841,12.731,4.182,1,1.0,1
MSC-SEASHORE,2026-05-19 05:27:10.551598,1827.3729622063292,1769.7992652313249,75.39,76.97,0.895,0.769,1.049,12.509,4.368,0,0.0,0
MSC-SEASHORE,2026-05-19 06:27:10.551598,1754.0608447337218,1813.6596618482322,78.68,80.84,1.448,0.723,1.065,12.452,4.127,0,0.0,0
MSC-SEASHORE,2026-05-19 07:27:10.551598,1808.9591994437403,1838.0112968011995,78.96,81.77,0.584,0.81,1.008,12.819,4.175,0,0.0,0
MSC-SEASHORE,2026-05-19 08:27:10.551598,1783.905802164619,1846.4410019152713,78.09,80.71,1.491,0.694,0.945,12.996,4.062,0,0.0,0
MSC-SEASHORE,2026-05-19 09:27:10.551598,1828.3242998537053,1789.783382197317,77.62,81.54,0.651,0.783,1.001,13.328,4.224,0,0.0,0
MSC-SEASHORE,2026-05-19 10:27:10.551598,1780.5511161886031,1838.1598218802933,77.49,79.97,1.203,0.845,1.007,12.447,4.195,0,0.0,0
MSC-SEASHORE,2026-05-19 11:27:10.551598,1802.512456316076,1896.4207558102394,79.33,82.96,0.953,0.738,0.853,12.234,4.332,0,0.0,0
MSC-SEASHORE,2026-05-19 12:27:10.551598,1797.9558611127482,1855.136920563609,77.98,79.39,1.637,0.791,1.204,12.257,4.224,0,0.0,0
MSC-SEASHORE,2026-05-19 13:27:10.551598,1801.9376942402655,1850.8443961297937,78.85,80.25,0.926,0.858,1.356,12.402,4.048,0,0.0,0
MSC-SEASHORE,2026-05-19 14:27:10.551598,1769.4117450562005,1876.4383152417,79.07,82.46,0.786,0.744,0.902,12.189,4.046,0,0.0,0
MSC-SEASHORE,2026-05-19 15:27:10.551598,1756.8277947541887,1861.4867645116915,77.96,79.28,1.138,0.87,1.315,12.78,4.414,0,0.0,0
MSC-SEASHORE,2026-05-19 16:27:10.551598,1845.6962134207872,1843.8381924328892,76.46,79.11,0.727,0.822,0.959,12.148,4.098,0,0.0,0
MSC-SEASHORE,2026-05-19 17:27:10.551598,1804.77699373928,1809.797929697864,77.84,78.95,0.677,0.776,1.246,12.525,3.992,0,0.0,0
MSC-SEASHORE,2026-05-19 18:27:10.551598,1843.7303661156943,1837.7747702620609,80.66,83.13,0.555,1.068,1.423,12.215,4.189,0,0.0,0
MSC-SEASHORE,2026-05-19 19:27:10.551598,1834.9503436047444,1830.0769543164024,83.29,86.49,0.682,1.156,1.585,12.894,4.119,0,0.0,0
MSC-SEASHORE,2026-05-19 20:27:10.551598,1803.033880243727,1843.364326926785,84.12,85.36,1.124,1.542,1.794,12.452,4.19,0,0.0,0
MSC-SEASHORE,2026-05-19 21:27:10.551598,1808.5344532387548,1866.165944842432,84.63,88.41,0.855,1.684,2.034,12.559,4.162,1,1.0,1
MSC-SEASHORE,2026-05-19 22:27:10.551598,1797.8897824165351,1807.1770179605357,90.29,93.27,0.779,1.901,2.218,12.626,4.413,1,1.0,1
MSC-SEASHORE,2026-05-19 23:27:10.551598,1834.8023159780419,1866.1728858284257,90.95,93.83,1.109,2.095,2.394,12.472,4.164,1,1.0,1
MSC-SEASHORE,2026-05-20 00:27:10.551598,1840.6433540359446,1886.4010514010138,94.32,96.1,1.234,2.383,2.493,12.377,4.169,1,1.0,1
MSC-SEASHORE,2026-05-20 01:27:10.551598,1805.855395914499,1872.0318502738148,75.43,77.46,1.042,0.825,1.047,12.91,4.193,0,0.0,0
MSC-SEASHORE,2026-05-20 02:27:10.551598,1764.304304888292,1839.66486238329,79.15,81.84,0.74,0.789,0.911,12.44,4.052,0,0.0,0
MSC-SEASHORE,2026-05-20 03:27:10.551598,1840.5247179765283,1882.6845974904652,77.59,79.54,1.279,0.799,1.007,12.243,4.257,0,0.0,0
MSC-SEASHORE,2026-05-20 04:27:10.551598,1790.8619111487862,1834.1220644401483,78.01,80.73,1.07,0.859,1.343,12.302,4.348,0,0.0,0
MSC-SEASHORE,2026-05-20 05:27:10.551598,1828.8910683446109,1846.0127990054254,77.56,79.44,1.241,0.811,1.087,12.219,4.078,0,0.0,0
MSC-SEASHORE,2026-05-20 06:27:10.551598,1789.3507236717016,1871.5399807620206,77.66,78.76,0.838,0.83,1.071,12.714,4.294,0,0.0,0
MSC-SEASHORE,2026-05-20 07:27:10.551598,1798.0842398434352,1856.2569302386719,78.37,79.4,1.001,0.728,1.191,11.885,4.068,0,0.0,0
MSC-SEASHORE,2026-05-20 08:27:10.551598,1782.5452258587611,1841.2847529109813,76.44,77.49,0.632,0.848,1.126,12.755,4.229,0,0.0,0
MSC-SEASHORE,2026-05-20 09:27:10.551598,1811.304218100004,1878.3767949849573,78.2,79.51,1.196,0.78,1.219,12.536,4.154,0,0.0,0
MSC-SEASHORE,2026-05-20 10:27:10.551598,1810.0805426021327,1836.2107127836227,77.57,80.99,0.822,0.788,0.95,12.648,3.99,0,0.0,0
MSC-SEASHORE,2026-05-20 11:27:10.551598,1761.4273188449101,1846.9793745615084,77.6,81.59,1.102,0.83,1.125,12.462,4.25,0,0.0,0
MSC-SEASHORE,2026-05-20 12:27:10.551598,1783.63980193256,1867.8282691420118,76.57,80.33,1.159,0.769,0.964,12.761,4.314,0,0.0,0
MSC-SEASHORE,2026-05-20 13:27:10.551598,1827.830455046081,1934.614712736801,77.11,78.86,0.85,0.856,1.176,12.458,4.138,0,0.0,0
MSC-SEASHORE,2026-05-20 14:27:10.551598,1812.963432148704,1826.5800244278116,77.07,80.96,0.885,0.794,0.957,12.201,4.199,0,0.0,0
MSC-SEASHORE,2026-05-20 15:27:10.551598,1793.3145947217579,1793.1691694087701,80.47,84.38,0.959,0.748,1.055,12.931,4.281,0,0.0,0
MSC-SEASHORE,2026-05-20 16:27:10.551598,1808.2424982273787,1790.8231525507738,80.28,81.6,1.099,0.72,1.17,12.187,4.332,0,0.0,0
MSC-SEASHORE,2026-05-20 17:27:10.551598,1782.9971415805694,1816.0364480783726,77.07,78.99,0.824,0.768,1.175,12.366,4.285,0,0.0,0
MSC-SEASHORE,2026-05-20 18:27:10.551598,1859.7399214367874,1821.6444537009527,79.15,82.24,1.504,0.76,1.09,12.021,3.995,0,0.0,0
MSC-SEASHORE,2026-05-20 19:27:10.551598,1805.1698358345407,1838.6558829709063,77.43,81.39,0.814,0.74,1.117,12.382,4.13,0,0.0,0
MSC-SEASHORE,2026-05-20 20:27:10.551598,1797.0611976629639,1758.2473657423943,76.61,79.37,0.508,0.719,1.105,12.207,4.314,0,0.0,0
MSC-SEASHORE,2026-05-20 21:27:10.551598,1826.9741482127731,1835.5720080751953,80.06,81.49,1.061,0.854,1.039,12.486,4.167,0,0.0,0
MSC-SEASHORE,2026-05-20 22:27:10.551598,1848.054582320025,1835.2443663108986,84.93,87.45,1.284,1.216,1.383,12.584,4.154,0,0.0,0
MSC-SEASHORE,2026-05-20 23:27:10.551598,1794.4427953342117,1837.2985675077318,85.63,87.92,1.165,1.496,1.97,12.563,4.281,0,0.0,0
MSC-SEASHORE,2026-05-21 00:27:10.551598,1812.5820913488053,1886.3318794841507,88.57,89.9,1.025,1.684,1.952,12.326,4.068,0,0.0,0
MSC-SEASHORE,2026-05-21 01:27:10.551598,1835.621016328804,1830.6245665663116,88.65,91.24,1.051,1.96,2.294,12.519,4.376,1,1.0,1
MSC-SEASHORE,2026-05-21 02:27:10.551598,1795.1700381838946,1820.524923864841,93.16,97.13,0.66,2.134,2.296,12.594,4.218,1,1.0,1
MSC-SEASHORE,2026-05-21 03:27:10.551598,1743.8812938197125,1864.8776457457875,93.86,96.9,1.297,2.379,2.66,12.564,4.016,1,1.0,1
MSC-SEASHORE,2026-05-21 04:27:10.551598,1810.40962339694,1804.0251663512317,80.19,84.07,1.401,0.832,1.181,12.531,4.105,0,0.0,0
MSC-SEASHORE,2026-05-21 05:27:10.551598,1803.6700904762324,1878.2043602869155,77.67,79.45,1.428,0.746,1.013,12.942,4.252,0,0.0,0
MSC-SEASHORE,2026-05-21 06:27:10.551598,1785.3100462092964,1824.2447908199308,75.92,79.67,1.565,0.862,1.053,12.391,4.28,0,0.0,0
MSC-SEASHORE,2026-05-21 07:27:10.551598,1785.610213633927,1897.2933311863883,78.62,82.22,1.232,0.737,1.082,12.645,4.157,0,0.0,0
MSC-SEASHORE,2026-05-21 08:27:10.551598,1793.9745555254794,1872.4732218197764,77.69,80.51,1.296,0.756,0.959,12.871,4.135,0,0.0,0
MSC-SEASHORE,2026-05-21 09:27:10.551598,1801.19912731671,1853.4707072395204,76.12,77.95,1.16,0.784,1.182,12.401,4.285,0,0.0,0
MSC-SEASHORE,2026-05-21 10:27:10.551598,1810.6072801746384,1858.6024875371397,77.75,80.35,0.606,0.89,1.208,12.711,4.098,0,0.0,0
MSC-SEASHORE,2026-05-21 11:27:10.551598,1799.7962729999106,1845.4541871814615,77.86,81.18,0.542,0.79,1.158,12.511,4.227,0,0.0,0
MSC-SEASHORE,2026-05-21 12:27:10.551598,1796.2254822407483,1836.471781348927,83.3,87.09,1.414,0.77,0.922,12.606,4.213,0,0.0,0
MSC-SEASHORE,2026-05-21 13:27:10.551598,1764.4057079852473,1876.9591588477713,79.06,80.53,1.725,0.817,1.188,12.381,4.255,0,0.0,0
MSC-SEASHORE,2026-05-21 14:27:10.551598,1760.3073223879828,1834.633574124497,77.21,78.81,1.541,0.77,0.956,13.011,4.189,0,0.0,0
MSC-SEASHORE,2026-05-21 15:27:10.551598,1777.4876963995755,1860.5290065311367,77.9,79.32,1.042,0.774,1.158,12.423,4.442,0,0.0,0
MSC-SEASHORE,2026-05-21 16:27:10.551598,1787.3754138056713,1815.845190939499,79.89,81.64,1.097,0.813,1.036,11.67,4.127,0,0.0,0
MSC-SEASHORE,2026-05-21 17:27:10.551598,1783.9698856696798,1821.1040903767473,78.62,81.09,1.127,0.816,1.147,12.336,4.295,0,0.0,0
MSC-SEASHORE,2026-05-21 18:27:10.551598,1816.865714342871,1874.9324087232014,79.67,81.88,1.179,0.739,0.854,12.387,4.254,0,0.0,0
MSC-SEASHORE,2026-05-21 19:27:10.551598,1738.8233258887012,1867.766767822284,78.35,80.59,1.245,0.823,1.171,12.453,4.073,0,0.0,0
MSC-SEASHORE,2026-05-21 20:27:10.551598,1805.0648014651263,1860.386947677414,78.55,80.12,1.378,0.829,0.947,12.031,4.026,0,0.0,0
MSC-SEASHORE,2026-05-21 21:27:10.551598,1765.6735076959346,1805.773786719041,76.75,78.27,1.292,0.823,0.959,12.881,4.132,0,0.0,0
MSC-SEASHORE,2026-05-21 22:27:10.551598,1817.9047305347758,1806.903749785719,74.77,77.95,1.223,0.841,1.233,12.832,4.17,0,0.0,0
MSC-SEASHORE,2026-05-21 23:27:10.551598,1842.8313872390902,1898.2031841411526,76.67,77.71,0.756,0.716,0.882,12.516,4.344,0,0.0,0
MSC-SEASHORE,2026-05-22 00:27:10.551598,1800.81763193356,1824.5207671610658,76.85,80.61,1.189,0.898,1.259,12.634,4.091,0,0.0,0
MSC-SEASHORE,2026-05-22 01:27:10.551598,1821.481755984294,1841.960187344675,79.16,82.51,0.749,0.807,0.938,12.042,4.384,0,0.0,0
MSC-SEASHORE,2026-05-22 02:27:10.551598,1778.511897584261,1855.785556787663,79.22,82.02,1.073,0.993,1.185,12.821,4.293,0,0.0,0
MSC-SEASHORE,2026-05-22 03:27:10.551598,1777.5272050622616,1821.5244589622102,77.83,79.57,1.644,0.787,1.08,12.151,4.064,0,0.0,0
MSC-SEASHORE,2026-05-22 04:27:10.551598,1829.5800590035276,1888.0527624447486,76.58,78.81,1.131,0.812,1.159,12.719,4.126,0,0.0,0
MSC-SEASHORE,2026-05-22 05:27:10.551598,1815.2300860194923,1852.7015497763946,78.69,82.36,0.707,0.836,1.223,12.139,4.207,0,0.0,0
MSC-SEASHORE,2026-05-22 06:27:10.551598,1766.2542708766218,1837.41243546176,79.2,81.17,0.863,0.693,1.033,12.591,4.136,0,0.0,0
MSC-SEASHORE,2026-05-22 07:27:10.551598,1791.5951366701759,1812.0159819470296,78.41,82.31,0.767,0.797,1.217,11.792,4.355,0,0.0,0
MSC-SEASHORE,2026-05-22 08:27:10.551598,1829.8612243397529,1861.3721317700138,78.31,80.42,0.589,0.839,1.109,12.513,4.218,0,0.0,0
MSC-SEASHORE,2026-05-22 09:27:10.551598,1792.7377091408462,1901.7222230414457,77.82,79.83,1.265,0.779,1.08,12.355,4.352,0,0.0,0
